Date,Ticker,Weekly Return
2005-03-11,AAPL,-0.0593320892749889
2005-03-18,AAPL,0.06679913573767982
2005-03-25,AAPL,-0.010707823204273215
2005-04-01,AAPL,-0.03788218709903646
2005-04-08,AAPL,0.06969913033874842
2005-04-15,AAPL,-0.1918151929477907
2005-04-22,AAPL,0.004242888234414766
2005-04-29,AAPL,0.015775066820193473
2005-05-06,AAPL,0.03272365518198228
2005-05-13,AAPL,-0.06632658922522683
2005-05-20,AAPL,0.07995376794653586
2005-05-27,AAPL,0.08015907585947457
2005-06-03,AAPL,-0.05719907581712025
2005-06-10,AAPL,-0.06354558668875487
2005-06-17,AAPL,0.06981239710314124
2005-06-24,AAPL,-0.014356583731969352
2005-07-01,AAPL,-0.03336837574388196
2005-07-08,AAPL,0.04794445693123306
2005-07-15,AAPL,0.08627600882854436
2005-07-22,AAPL,0.05896494327549284
2005-07-29,AAPL,-0.030682473143855638
2005-08-05,AAPL,0.007971981779388848
2005-08-12,AAPL,0.07234297224428565
2005-08-19,AAPL,-0.005857112843706824
2005-08-26,AAPL,-0.0019640464456402995
2005-09-02,AAPL,0.010494286751806303
2005-09-09,AAPL,0.11012549436772612
2005-09-16,AAPL,-0.0019488343549473042
2005-09-23,AAPL,0.038859332895408105
2005-09-30,AAPL,0.007707006715643061
2005-10-07,AAPL,-0.0430891746195291
2005-10-14,AAPL,0.052631493601135615
2005-10-21,AAPL,0.030740743376163282
2005-10-28,AAPL,-0.02137955050449447
2005-11-04,AAPL,0.12263638375450436
2005-11-11,AAPL,0.006377439638850069
2005-11-18,AAPL,0.04907390647557408
2005-11-25,AAPL,0.07403950669249038
2005-12-02,AAPL,0.04744778205187239
2005-12-09,AAPL,0.02340609484565226
2005-12-16,AAPL,-0.043320234929240975
2005-12-23,AAPL,0.0315005326647968
2005-12-30,AAPL,-0.019904598685534403
2006-01-06,AAPL,0.06134385649496776
2006-01-13,AAPL,0.12175623873526353
2006-01-20,AAPL,-0.11099478882321157
2006-01-27,AAPL,-0.05335756021892912
2006-02-03,AAPL,-0.0024989691202429443
2006-02-10,AAPL,-0.06318702917368557
2006-02-17,AAPL,0.04427268224610592
2006-02-24,AAPL,0.016645168620276207
2006-03-03,AAPL,-0.052337179907053444
2006-03-10,AAPL,-0.06689266426376783
2006-03-17,AAPL,0.02326355962214155
2006-03-24,AAPL,-0.07268817451989062
2006-03-31,AAPL,0.04603009544472281
2006-04-07,AAPL,0.11272376572206144
2006-04-14,AAPL,-0.04757183948169452
2006-04-21,AAPL,0.008575852570330333
2006-04-28,AAPL,0.04997019583299456
2006-05-05,AAPL,0.021309779558157382
2006-05-12,AAPL,-0.05828360101339214
2006-05-19,AAPL,-0.0471195028699708
2006-05-26,AAPL,-0.014881370890222123
2006-06-02,AAPL,-0.029740105534071692
2006-06-09,AAPL,-0.039248045072530435
2006-06-16,AAPL,-0.02835922645287503
2006-06-23,AAPL,0.022063721900756006
2006-06-30,AAPL,-0.026516910372467173
2006-07-07,AAPL,-0.03265255078858753
2006-07-14,AAPL,-0.08537843039996329
2006-07-21,AAPL,0.19834120208632244
2006-07-28,AAPL,0.08020449682956854
2006-08-04,AAPL,0.04131742956987283
2006-08-11,AAPL,-0.06808201100088729
2006-08-18,AAPL,0.06692834586962171
2006-08-25,AAPL,0.01236952287133275
2006-09-01,AAPL,-0.005381354433141028
2006-09-08,AAPL,0.06054355192066585
2006-09-15,AAPL,0.021787391339164186
2006-09-22,AAPL,-0.014845028830229312
2006-09-29,AAPL,0.054520291758879624
2006-10-06,AAPL,-0.035853282813313014
2006-10-13,AAPL,0.010778834808149451
2006-10-20,AAPL,0.06571581066604493
2006-10-27,AAPL,0.005753597732728544
2006-11-03,AAPL,-0.026364977855531047
2006-11-10,AAPL,0.06169372760045233
2006-11-17,AAPL,0.03284406007998619
2006-11-24,AAPL,0.0673270683671996
2006-12-01,AAPL,-0.0033829348979140805
2006-12-08,AAPL,-0.033509271751330005
2006-12-15,AAPL,-0.00611813444564091
2006-12-22,AAPL,-0.06292743443333493
2006-12-29,AAPL,0.03211676285390963
2007-01-05,AAPL,0.002475382513273283
2007-01-12,AAPL,0.11252207233877187
2007-01-19,AAPL,-0.06467986781989066
2007-01-26,AAPL,-0.035254354726953374
2007-02-02,AAPL,-0.007378530579604914
2007-02-09,AAPL,-0.01746302100812447
2007-02-16,AAPL,0.01873415332102235
2007-02-23,AAPL,0.049982124491986246
2007-03-02,AAPL,-0.04109106408625929
2007-03-09,AAPL,0.02997292264983109
2007-03-16,AAPL,0.018415264862064795
2007-03-23,AAPL,0.04386639395603242
2007-03-30,AAPL,-0.006522311326656816
2007-04-06,AAPL,0.0190509121482767
2007-04-13,AAPL,-0.04689484066799576
2007-04-20,AAPL,0.008089199095717925
2007-04-27,AAPL,0.09838415145002943
2007-05-04,AAPL,0.008906783206852564
2007-05-11,AAPL,0.07866300399405679
2007-05-18,AAPL,0.011771215093594023
2007-05-25,AAPL,0.032721462153927794
2007-06-01,AAPL,0.042069657513853276
2007-06-08,AAPL,0.05143575183189375
2007-06-15,AAPL,-0.032050234027370283
2007-06-22,AAPL,0.02074673710234065
2007-06-29,AAPL,-0.007804953331243425
2007-07-06,AAPL,0.08407069678549761
2007-07-13,AAPL,0.041043580239638944
2007-07-20,AAPL,0.043708540701727694
2007-07-27,AAPL,0.0006956427039745972
2007-08-03,AAPL,-0.08342019609633622
2007-08-10,AAPL,-0.051952748935335635
2007-08-17,AAPL,-0.023520446776875703
2007-08-24,AAPL,0.10847116369456766
2007-08-31,AAPL,0.023503152690564022
2007-09-07,AAPL,-0.04845457245810669
2007-09-14,AAPL,0.05342663010311899
2007-09-21,AAPL,0.03846951577761648
2007-09-28,AAPL,0.06465510134405061
2007-10-05,AAPL,0.05199738870641335
2007-10-12,AAPL,0.035924142782666646
2007-10-19,AAPL,0.018954196228468723
2007-10-26,AAPL,0.08379267815892644
2007-11-02,AAPL,0.01716276007317763
2007-11-09,AAPL,-0.1197634168348285
2007-11-16,AAPL,0.006168075309273213
2007-11-23,AAPL,0.03095119263210422
2007-11-30,AAPL,0.06225935328498822
2007-12-07,AAPL,0.06629349173717203
2007-12-14,AAPL,-0.020123161489025376
2007-12-21,AAPL,0.018488012078885507
2007-12-28,AAPL,0.03052961049284586
2008-01-04,AAPL,-0.09898409697861621
2008-01-11,AAPL,-0.040877196626134316
2008-01-18,AAPL,-0.06560897273562072
2008-01-25,AAPL,-0.19428640391202734
2008-02-01,AAPL,0.028767196747365054
2008-02-08,AAPL,-0.06183169065176053
2008-02-15,AAPL,-0.006774653845425305
2008-02-22,AAPL,-0.04148197562253031
2008-02-29,AAPL,0.04654252214816812
2008-03-07,AAPL,-0.022156321226354248
2008-03-14,AAPL,0.035664317763302256
2008-03-21,AAPL,0.05260289343665736
2008-03-28,AAPL,0.07308426026821513
2008-04-04,AAPL,0.07041464050503232
2008-04-11,AAPL,-0.03880309785512004
2008-04-18,AAPL,0.0944680938130309
2008-04-25,AAPL,0.05396151454836895
2008-05-02,AAPL,0.06604620472891409
2008-05-09,AAPL,0.013871980347619273
2008-05-16,AAPL,0.022730794391901732
2008-05-23,AAPL,-0.034377835521350875
2008-05-30,AAPL,0.041838959302481715
2008-06-06,AAPL,-0.016476341718063003
2008-06-13,AAPL,-0.07148275907394919
2008-06-20,AAPL,0.016824322877124542
2008-06-27,AAPL,-0.02955429216759231
2008-07-04,AAPL,0.00017616054961355765
2008-07-11,AAPL,0.014460410768322385
2008-07-18,AAPL,-0.04305244283016285
2008-07-25,AAPL,-0.018346969040916927
2008-08-01,AAPL,-0.033678830665713644
2008-08-08,AAPL,0.08228021901608629
2008-08-15,AAPL,0.03650801438631768
2008-08-22,AAPL,0.0059752430260053835
2008-08-29,AAPL,-0.04106577455670779
2008-09-05,AAPL,-0.05515262240116836
2008-09-12,AAPL,-0.07017077196326671
2008-09-19,AAPL,-0.05391451586066498
2008-09-26,AAPL,-0.0899157197555367
2008-10-03,AAPL,-0.24305990584350035
2008-10-10,AAPL,-0.0027811834769820853
2008-10-17,AAPL,0.006198181050627305
2008-10-24,AAPL,-0.010472268855204359
2008-10-31,AAPL,0.11631074979406497
2008-11-07,AAPL,-0.08690426853927591
2008-11-14,AAPL,-0.08143285909481268
2008-11-21,AAPL,-0.08488496740633433
2008-11-28,AAPL,0.12218473281578568
2008-12-05,AAPL,0.01435183886969682
2008-12-12,AAPL,0.045425724626229735
2008-12-19,AAPL,-0.08415607785027346
2008-12-26,AAPL,-0.046555558235535144
2009-01-02,AAPL,0.057568932383043725
2009-01-09,AAPL,-0.0018735673355875226
2009-01-16,AAPL,-0.09107929760089029
2009-01-23,AAPL,0.07324164339037753
2009-01-30,AAPL,0.020032190589233334
2009-02-06,AAPL,0.1064015427772329
2009-02-13,AAPL,-0.005615869921179573
2009-02-20,AAPL,-0.08027432410493196
2009-02-27,AAPL,-0.020723683153223815
2009-03-06,AAPL,-0.0448996971487271
2009-03-13,AAPL,0.12461882513435851
2009-03-20,AAPL,0.05900129058664594
2009-03-27,AAPL,0.05177682266071515
2009-04-03,AAPL,0.08554067877392302
2009-04-10,AAPL,0.030864815217175323
2009-04-17,AAPL,0.0321982050222589
2009-04-24,AAPL,0.0038891333175592457
2009-05-01,AAPL,0.026957456756449893
2009-05-08,AAPL,0.015325537618875895
2009-05-15,AAPL,-0.0524031920114717
2009-05-22,AAPL,0.0006531165476513223
2009-05-29,AAPL,0.10865300949582846
2009-06-05,AAPL,0.0652384225845879
2009-06-12,AAPL,-0.053224622157032275
2009-06-19,AAPL,0.018325151828477937
2009-06-26,AAPL,0.02122166580215934
2009-07-03,AAPL,-0.016990025040297008
2009-07-10,AAPL,-0.010712162283583404
2009-07-17,AAPL,0.09550936003258714
2009-07-24,AAPL,0.054300004667397817
2009-07-31,AAPL,0.02125153484572717
2009-08-07,AAPL,0.012974601144235987
2009-08-14,AAPL,0.0076734662617066185
2009-08-21,AAPL,0.014629910918379396
2009-08-28,AAPL,0.004904670270478695
2009-09-04,AAPL,0.0015290723618353042
2009-09-11,AAPL,0.01086244687235971
2009-09-18,AAPL,0.07469847892727954
2009-09-25,AAPL,-0.014323222205589015
2009-10-02,AAPL,0.013873120545482287
2009-10-09,AAPL,0.030124526145588693
2009-10-16,AAPL,-0.012705473255564814
2009-10-23,AAPL,0.08449868031637364
2009-10-30,AAPL,-0.07570850542148577
2009-11-06,AAPL,0.030981402349198994
2009-11-13,AAPL,0.05202193043892023
2009-11-20,AAPL,-0.022156692287822133
2009-11-27,AAPL,0.003351556983562265
2009-12-04,AAPL,-0.036243005992065314
2009-12-11,AAPL,0.006982939271886313
2009-12-18,AAPL,0.003904429743991189
2009-12-25,AAPL,0.06964089939173457
2010-01-01,AAPL,0.008084854857522528
2010-01-08,AAPL,0.005931341171258486
2010-01-15,AAPL,-0.028540235050420693
2010-01-22,AAPL,-0.03972232964498368
2010-01-29,AAPL,-0.028773486258600656
2010-02-05,AAPL,0.017702312138728304
2010-02-12,AAPL,0.0251716914959359
2010-02-19,AAPL,0.006437768579723002
2010-02-26,AAPL,0.01462785693885671
2010-03-05,AAPL,0.07003214095496091
2010-03-12,AAPL,0.03493963252161891
2010-03-19,AAPL,-0.019196808261063514
2010-03-26,AAPL,0.03892000128044382
2010-04-02,AAPL,0.02195728414482989
2010-04-09,AAPL,0.02466475542802038
2010-04-16,AAPL,0.023201627620583976
2010-04-23,AAPL,0.09470492530785446
2010-04-30,AAPL,-0.03596348299322916
2010-05-07,AAPL,-0.0966332437390347
2010-05-14,AAPL,0.07614687108633023
2010-05-21,AAPL,-0.04530770943660756
2010-05-28,AAPL,0.060085508279527744
2010-06-04,AAPL,-0.0035809473664146774
2010-06-11,AAPL,-0.00957201738259783
2010-06-18,AAPL,0.0811010178488567
2010-06-25,AAPL,-0.026890544867699706
2010-07-02,AAPL,-0.07409088321975976
2010-07-09,AAPL,0.05134859793900293
2010-07-16,AAPL,-0.037439425713037155
2010-07-23,AAPL,0.040176329293764024
2010-07-30,AAPL,-0.010348772127196537
2010-08-06,AAPL,0.011039363321796003
2010-08-13,AAPL,-0.04225381801314243
2010-08-20,AAPL,0.002167621509125528
2010-08-27,AAPL,-0.03212638277574831
2010-09-03,AAPL,0.07097895420793865
2010-09-10,AAPL,0.017931147826266924
2010-09-17,AAPL,0.04540439898200366
2010-09-24,AAPL,0.061554079123384176
2010-10-01,AAPL,-0.033524983237183115
2010-10-08,AAPL,0.04088169644985373
2010-10-15,AAPL,0.07028932476232841
2010-10-22,AAPL,-0.023098238548622807
2010-10-29,AAPL,-0.021107470182214705
2010-11-05,AAPL,0.05365780982579205
2010-11-12,AAPL,-0.028695116992581204
2010-11-19,AAPL,-0.00422015766229189
2010-11-26,AAPL,0.02696157741980687
2010-12-03,AAPL,0.00774590875996739
2010-12-10,AAPL,0.009828839134782719
2010-12-17,AAPL,0.00015590081109939646
2010-12-24,AAPL,0.00932610047876925
2010-12-31,AAPL,-0.0032138794780506297
2011-01-07,AAPL,0.04203873707731676
2011-01-14,AAPL,0.03677276635287208
2011-01-21,AAPL,-0.062442776914265696
2011-01-28,AAPL,0.028709610711684874
2011-02-04,AAPL,0.030943133073311646
2011-02-11,AAPL,0.02987016407788068
2011-02-18,AAPL,-0.017626398987687364
2011-02-25,AAPL,-0.006846277414624957
2011-03-04,AAPL,0.034007516245634584
2011-03-11,AAPL,-0.022250178125721276
2011-03-18,AAPL,-0.060569758714015376
2011-03-25,AAPL,0.06311430625890257
2011-04-01,AAPL,-0.01985568369948787
2011-04-08,AAPL,-0.027571441079779713
2011-04-15,AAPL,-0.02268248652056626
2011-04-22,AAPL,0.07097030930971782
2011-04-29,AAPL,-0.0016251774276274666
2011-05-06,AAPL,-0.009910395973244834
2011-05-13,AAPL,-0.01776953367966594
2011-05-20,AAPL,-0.015506732995657413
2011-05-27,AAPL,0.006533081981684896
2011-06-03,AAPL,0.017871130548403835
2011-06-10,AAPL,-0.051071420135028744
2011-06-17,AAPL,-0.01730577014911938
2011-06-24,AAPL,0.01901594507784532
2011-07-01,AAPL,0.05181521587350857
2011-07-08,AAPL,0.047923167831348534
2011-07-15,AAPL,0.014483733001092514
2011-07-22,AAPL,0.07777065193368249
2011-07-29,AAPL,-0.007170557782567477
2011-08-05,AAPL,-0.04317736154207863
2011-08-12,AAPL,0.009019963719292479
2011-08-19,AAPL,-0.05559831473897281
2011-08-26,AAPL,0.0773813010039095
2011-09-02,AAPL,-0.024845109464350368
2011-09-09,AAPL,0.009170057948171495
2011-09-16,AAPL,0.06098303133355598
2011-09-23,AAPL,0.00948848883263853
2011-09-30,AAPL,-0.05683907802719268
2011-10-07,AAPL,-0.03021080446100488
2011-10-14,AAPL,0.14115735641449878
2011-10-21,AAPL,-0.06902876830732652
2011-10-28,AAPL,0.030748131671277434
2011-11-04,AAPL,-0.011630829794670117
2011-11-11,AAPL,-0.039026605687859206
2011-11-18,AAPL,-0.025167821593202966
2011-11-25,AAPL,-0.030324757304488914
2011-12-02,AAPL,0.07187059957176256
2011-12-09,AAPL,0.01005899904595764
2011-12-16,AAPL,-0.03201070458571864
2011-12-23,AAPL,0.058553410497748315
2011-12-30,AAPL,0.004140722655889384
2012-01-06,AAPL,0.042962775980213364
2012-01-13,AAPL,-0.006131363554484848
2012-01-20,AAPL,0.001167182646646614
2012-01-27,AAPL,0.06419191018209958
2012-02-03,AAPL,0.02772304333529574
2012-02-10,AAPL,0.07339911438456026
2012-02-17,AAPL,0.01763228387581406
2012-02-24,AAPL,0.040408625973296086
2012-03-02,AAPL,0.04358596436696405
2012-03-09,AAPL,-1.767094605831243e-05
2012-03-16,AAPL,0.07410511934028552
2012-03-23,AAPL,0.017897476727890105
2012-03-30,AAPL,0.00587166947920692
2012-04-06,AAPL,0.056926090083343484
2012-04-13,AAPL,-0.04489667607285963
2012-04-20,AAPL,-0.053285713014097125
2012-04-27,AAPL,0.05239277139992504
2012-05-04,AAPL,-0.06260327588126036
2012-05-11,AAPL,0.002582875718994737
2012-05-18,AAPL,-0.06410698606223264
2012-05-25,AAPL,0.06016437139553643
2012-06-01,AAPL,-0.0023119712792998293
2012-06-08,AAPL,0.034456921306964094
2012-06-15,AAPL,-0.010666415322993728
2012-06-22,AAPL,0.013881500153613224
2012-06-29,AAPL,0.003264300313886803
2012-07-06,AAPL,0.0374656073722861
2012-07-13,AAPL,-0.0015016634413941299
2012-07-20,AAPL,-0.0011076952604932577
2012-07-27,AAPL,-0.03167296853700641
2012-08-03,AAPL,0.05219071006443987
2012-08-10,AAPL,0.014080427113083216
2012-08-17,AAPL,0.04248055905938797
2012-08-24,AAPL,0.023313665898736735
2012-08-31,AAPL,0.003045859362161396
2012-09-07,AAPL,0.02284890565722697
2012-09-14,AAPL,0.015930708194609178
2012-09-21,AAPL,0.012744708518918513
2012-09-28,AAPL,-0.04712255070540672
2012-10-05,AAPL,-0.021750998982735248
2012-10-12,AAPL,-0.03505981867175012
2012-10-19,AAPL,-0.03155467829619929
2012-10-26,AAPL,-0.009576236255704806
2012-11-02,AAPL,-0.04503276369619047
2012-11-09,AAPL,-0.04722866635863188
2012-11-16,AAPL,-0.035425901701732654
2012-11-23,AAPL,0.08304297937095906
2012-11-30,AAPL,0.024111691727385143
2012-12-07,AAPL,-0.08889768820177446
2012-12-14,AAPL,-0.04399418296904434
2012-12-21,AAPL,0.018713703819656313
2012-12-28,AAPL,-0.018755219418659763
2013-01-04,AAPL,0.034165115023755854
2013-01-11,AAPL,-0.012713477756256752
2013-01-18,AAPL,-0.03901577949363122
2013-01-25,AAPL,-0.12024030659451612
2013-02-01,AAPL,0.031235729388175315
2013-02-08,AAPL,0.053190615684695075
2013-02-15,AAPL,-0.0312014343207756
2013-02-22,AAPL,-0.020319007839429637
2013-03-01,AAPL,-0.045118847838398146
2013-03-08,AAPL,0.0029039122651117744
2013-03-15,AAPL,0.02765673593485496
2013-03-22,AAPL,0.04113518839198016
2013-03-29,AAPL,-0.04167471496515662
2013-04-05,AAPL,-0.04396132661855401
2013-04-12,AAPL,0.015595245175876737
2013-04-19,AAPL,-0.09136826312780966
2013-04-26,AAPL,0.06829163400034988
2013-05-03,AAPL,0.0785717659516385
2013-05-10,AAPL,0.0133074715359911
2013-05-17,AAPL,-0.04351260122498701
2013-05-24,AAPL,0.027443314630830162
2013-05-31,AAPL,0.010288817986049859
2013-06-07,AAPL,-0.017611077427993838
2013-06-14,AAPL,-0.026617797175084834
2013-06-21,AAPL,-0.03848364948977634
2013-06-28,AAPL,-0.041039866282584714
2013-07-05,AAPL,0.0526816681414648
2013-07-12,AAPL,0.021777057867121474
2013-07-19,AAPL,-0.0036576865134620995
2013-07-26,AAPL,0.03774534812106989
2013-08-02,AAPL,0.048867451612059076
2013-08-09,AAPL,-0.011003132445527641
2013-08-16,AAPL,0.10535832618235608
2013-08-23,AAPL,-0.002607649362487696
2013-08-30,AAPL,-0.02754408410486997
2013-09-06,AAPL,0.022576898871082385
2013-09-13,AAPL,-0.06687792255352998
2013-09-20,AAPL,0.005399117072224069
2013-09-27,AAPL,0.03281939740625717
2013-10-04,AAPL,0.0005795075481864753
2013-10-11,AAPL,0.02024728094833872
2013-10-18,AAPL,0.03262944474439444
2013-10-25,AAPL,0.03354317983525834
2013-11-01,AAPL,-0.011274587935269698
2013-11-08,AAPL,0.006864271390366383
2013-11-15,AAPL,0.008509422971604286
2013-11-22,AAPL,-0.009885917799648203
2013-11-29,AAPL,0.06977730686879347
2013-12-06,AAPL,0.007102987197849409
2013-12-13,AAPL,-0.009981573036117797
2013-12-20,AAPL,-0.009757793307744844
2013-12-27,AAPL,0.02016286654404542
2014-01-03,AAPL,-0.03411883519450987
2014-01-10,AAPL,-0.014862665823095922
2014-01-17,AAPL,0.014504814316436576
2014-01-24,AAPL,0.009987539803091972
2014-01-31,AAPL,-0.08326777476912905
2014-02-07,AAPL,0.04432799505278817
2014-02-14,AAPL,0.046779054715176516
2014-02-21,AAPL,-0.03444925592406822
2014-02-28,AAPL,0.0018849070118727163
2014-03-07,AAPL,0.007981081743113405
2014-03-14,AAPL,-0.010840010051253124
2014-03-21,AAPL,0.015589718963834098
2014-03-28,AAPL,0.007488518116191445
2014-04-04,AAPL,-0.009388203153563035
2014-04-11,AAPL,-0.022958809057384233
2014-04-18,AAPL,0.01025746240003178
2014-04-25,AAPL,0.08953443315589138
2014-05-02,AAPL,0.03608743911374335
2014-05-09,AAPL,-0.00636108799205215
2014-05-16,AAPL,0.020442712657648965
2014-05-23,AAPL,0.027815288381374037
2014-05-30,AAPL,0.03072656200755164
2014-06-06,AAPL,0.019857549636696392
2014-06-13,AAPL,-0.010238855965731264
2014-06-20,AAPL,-0.004053338875323664
2014-06-27,AAPL,0.011769793848448451
2014-07-04,AAPL,0.022287229333100234
2014-07-11,AAPL,0.012655459726925944
2014-07-18,AAPL,-0.008296208828882157
2014-07-25,AAPL,0.03431083049775019
2014-08-01,AAPL,-0.015767191669680103
2014-08-08,AAPL,-0.009557454786825348
2014-08-15,AAPL,0.034198822044815724
2014-08-22,AAPL,0.03408834130247285
2014-08-29,AAPL,0.011646649868120917
2014-09-05,AAPL,-0.034438900245758686
2014-09-12,AAPL,0.027179764052584154
2014-09-19,AAPL,-0.006885871439393565
2014-09-26,AAPL,-0.002079769032449774
2014-10-03,AAPL,-0.011216020493157175
2014-10-10,AAPL,0.01114261196530908
2014-10-17,AAPL,-0.030378482224027392
2014-10-24,AAPL,0.07730105077204774
2014-10-31,AAPL,0.026420728810890415
2014-11-07,AAPL,0.013728597704947498
2014-11-14,AAPL,0.047427052064295205
2014-11-21,AAPL,0.020055636006787392
2014-11-28,AAPL,0.021121382299338576
2014-12-05,AAPL,-0.03304429613483495
2014-12-12,AAPL,-0.04582606973014325
2014-12-19,AAPL,0.01868191623670845
2014-12-26,AAPL,0.01977095949372254
2015-01-02,AAPL,-0.040880993964899304
2015-01-09,AAPL,0.024513475710155497
2015-01-16,AAPL,-0.05374535135140923
2015-01-23,AAPL,0.06594955107333145
2015-01-30,AAPL,0.036997935734559784
2015-02-06,AAPL,0.019113799386963226
2015-02-13,AAPL,0.06852752691507824
2015-02-20,AAPL,0.01904339144778966
2015-02-27,AAPL,-0.008031048410126251
2015-03-06,AAPL,-0.014479299690821068
2015-03-13,AAPL,-0.023775743433852914
2015-03-20,AAPL,0.018691019160029132
2015-03-27,AAPL,-0.021048499994878345
2015-04-03,AAPL,0.016795117267229598
2015-04-10,AAPL,0.014203796770375643
2015-04-17,AAPL,-0.018489721399634007
2015-04-24,AAPL,0.04432902426881635
2015-05-01,AAPL,-0.010208774877525806
2015-05-08,AAPL,-0.006180281581558145
2015-05-15,AAPL,0.009011348740002534
2015-05-22,AAPL,0.029277020095959116
2015-05-29,AAPL,-0.017051499989764962
2015-06-05,AAPL,-0.012511793355089118
2015-06-12,AAPL,-0.01150414050554227
2015-06-19,AAPL,-0.00448185888464625
2015-06-26,AAPL,0.001184661555213351
2015-07-03,AAPL,-0.0024456988164315296
2015-07-10,AAPL,-0.02499231491041909
2015-07-17,AAPL,0.05142759492767901
2015-07-24,AAPL,-0.03949977234761348
2015-07-31,AAPL,-0.025702621832199513
2015-08-07,AAPL,-0.04333994970027921
2015-08-14,AAPL,0.0038090036432163465
2015-08-21,AAPL,-0.08796135326933685
2015-08-28,AAPL,0.07119859889043867
2015-09-04,AAPL,-0.035484053707000585
2015-09-11,AAPL,0.04520934921993236
2015-09-18,AAPL,-0.006654846404923309
2015-09-25,AAPL,0.011106386224319698
2015-10-02,AAPL,-0.03774741632134704
2015-10-09,AAPL,0.015764095524520183
2015-10-16,AAPL,-0.00963298321854944
2015-10-23,AAPL,0.07240697666882334
2015-10-30,AAPL,0.0035266901784085647
2015-11-06,AAPL,0.017390810852977
2015-11-13,AAPL,-0.0720305514433005
2015-11-20,AAPL,0.06195512050331131
2015-11-27,AAPL,-0.012489790299572645
2015-12-04,AAPL,0.010355718734583075
2015-12-11,AAPL,-0.04914727097602056
2015-12-18,AAPL,-0.06317360247040704
2015-12-25,AAPL,0.018862444209495566
2016-01-01,AAPL,-0.025640775513277925
2016-01-08,AAPL,-0.07885254823531951
2016-01-15,AAPL,0.0017534281450519718
2016-01-22,AAPL,0.044167618184603574
2016-01-29,AAPL,-0.04022918517433571
2016-02-05,AAPL,-0.028865918486356557
2016-02-12,AAPL,-0.0003190137169655216
2016-02-19,AAPL,0.021810658065803068
2016-02-26,AAPL,0.0090589976850044
2016-03-04,AAPL,0.06294491735686991
2016-03-11,AAPL,-0.007280693350060763
2016-03-18,AAPL,0.03579118546314719
2016-03-25,AAPL,-0.002360617562063738
2016-04-01,AAPL,0.040882174282031114
2016-04-08,AAPL,-0.012091945533680648
2016-04-15,AAPL,0.010951619812308966
2016-04-22,AAPL,-0.037960928202321886
2016-04-29,AAPL,-0.11298245530514373
2016-05-06,AAPL,-0.004858982610262963
2016-05-13,AAPL,-0.023727424106571027
2016-05-20,AAPL,0.051922436665178706
2016-05-27,AAPL,0.05387486566666699
2016-06-03,AAPL,-0.02421503174091011
2016-06-10,AAPL,0.009292959039977733
2016-06-17,AAPL,-0.03541400515446136
