Date,Model,AAPL,AMZN,BKNG,CACC,CPRT,IDXX,ISRG,MNST,NFLX,NVDA,NVR,ODFL,ORLY,REGN,SBAC,TSCO,TYL,VRTX,WST
2020-01-01,Minimum Variance,0.0668106354903777,0.0,0.0098167948660275,0.0091611914924024,0.1843233580991216,0.1663535377566911,0.0,0.0277433071517413,0.0,0.0,0.0710157274236093,0.0,0.1708225747454012,0.0,0.0075625931859362,0.0414195381469413,0.0776834431147944,0.0,0.167287298526956
2020-05-01,Minimum Variance,0.0579547119482748,0.0,0.0080472501929387,0.0012448116004499,0.1706241173922585,0.1710061401338548,0.0,0.0302924485564398,0.0051053277269821,0.0,0.0535208707011726,0.0,0.1509112839278883,0.0,0.0090996892268538,0.0615445868656081,0.0996102874723457,0.0,0.181038474254933
2020-09-01,Minimum Variance,0.0564078492465505,0.0,0.0087985576503929,0.0032806438517256,0.1712897786220377,0.1655560070997289,0.0,0.0307793603215476,0.0059089724119738,0.0,0.0492038498614473,0.0,0.1537709658799958,0.0,0.0116214533119134,0.0639344349938284,0.1000694718126157,0.0,0.1793786549362425
2021-01-01,Minimum Variance,0.0504083445860702,0.0,0.0140796708569182,0.0045611978593638,0.1719454032351539,0.1583899435031802,0.0,0.0309593521361988,0.0051518392161072,0.0,0.0488281861857749,0.0,0.1607827027855491,0.0,0.0136643832784551,0.0618165924063272,0.1020872970282681,0.0,0.1773250869226335
2021-05-01,Minimum Variance,0.0500430505715172,0.0,0.0137642061801964,0.008554399143323,0.1682987409517176,0.1529144538100886,0.0,0.0310861773610983,0.0049295700957706,0.0,0.049817923422161,0.0,0.1641120364654172,0.0,0.0166085439329612,0.0639736210346828,0.0982198191082874,0.0,0.1776774579227787
2021-09-01,Minimum Variance,0.0491533378669466,0.0,0.0143427867229554,0.0088991738068255,0.1670373064167428,0.1509715925883874,0.0,0.0318558691152587,0.0053502528843124,0.0,0.0489282016358697,0.0,0.1660133321019377,0.0,0.0182457042886801,0.0632006457256812,0.0983642139923221,0.0,0.1776375828540807
2022-01-01,Minimum Variance,0.0497735491921647,0.0,0.0154217165624509,0.0113338131407767,0.1629095412040198,0.1477425341973158,0.0,0.0327653023804884,0.005556380551944,0.0,0.0510678134812534,0.0,0.167048188561465,0.0,0.0201245206476731,0.0629380152075521,0.0960279034203584,0.001927214657175,0.1753635067953626
2022-05-01,Minimum Variance,0.0529819773863872,0.0,0.0184181090181994,0.0118872831095264,0.1568045927345481,0.1375650739137419,0.0,0.0329434675420519,0.0040866222421449,0.0,0.0512669524731019,0.0,0.1733929963488363,0.0,0.025318495863863,0.0667201340384589,0.0899857518084625,0.0070866221801165,0.1715419213405612
2022-09-01,Minimum Variance,0.0532221011441358,0.0,0.019086884831468,0.0114450486156354,0.1552283678642704,0.1310803594879788,0.0,0.0365368671716405,0.000834172708675,0.0,0.0504924336163893,0.0,0.181480705601957,0.0,0.0293857358918241,0.0649344540848953,0.0846669407865898,0.0099883401464504,0.1716175880480902
2023-01-01,Minimum Variance,0.0514799578231741,0.0,0.0195352771101277,0.0087524298667053,0.1580437210523527,0.1247591450031603,0.0,0.038803182641932,0.0003573455552618,0.0,0.0493995207695224,0.0,0.1956372114252874,0.0,0.0301991908318856,0.0654313251255249,0.0842181417478117,0.014245609714228,0.1591379413330264
2023-05-01,Minimum Variance,0.0526641591404326,0.0,0.0207259033219145,0.0062819101585031,0.1596331615386152,0.1214889748561859,0.0,0.0401049888287864,0.0002584914601476,0.0,0.0498513229357358,0.0,0.1990807809063976,0.0,0.0301299293520234,0.0661013768192899,0.0813904966079708,0.015988909642398,0.156299594431599
2023-09-01,Minimum Variance,0.053200728315718,0.0,0.0208684338766365,0.0066471912892198,0.1582805648951274,0.1181451754270967,0.0,0.0404340246593487,0.0,0.0,0.0501055040640048,0.0,0.1983628193010139,0.0,0.0318645697922514,0.0680922878674123,0.0812133961871639,0.016711783421595,0.1560735209034117
2024-01-01,Minimum Variance,0.0557095084219658,0.0,0.0211780722729033,0.006400668425453,0.1573470632566073,0.1141813624491338,0.0,0.0407230815840229,0.0008959538365018,0.0,0.0491883394711176,0.0,0.2024611200726708,0.0,0.0317561386983543,0.0672686598875458,0.0804867060940202,0.0174099887603969,0.1549933367693064
2024-05-01,Minimum Variance,0.0557095084219658,0.0,0.0211780722729033,0.006400668425453,0.1573470632566073,0.1141813624491338,0.0,0.0407230815840229,0.0008959538365018,0.0,0.0491883394711176,0.0,0.2024611200726708,0.0,0.0317561386983543,0.0672686598875458,0.0804867060940202,0.0174099887603969,0.1549933367693064
2024-09-01,Minimum Variance,0.0557095084219658,0.0,0.0211780722729033,0.006400668425453,0.1573470632566073,0.1141813624491338,0.0,0.0407230815840229,0.0008959538365018,0.0,0.0491883394711176,0.0,0.2024611200726708,0.0,0.0317561386983543,0.0672686598875458,0.0804867060940202,0.0174099887603969,0.1549933367693064
